ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
VERACRUZ,Tempoal,21.52228056,-98.38812528,5856
VERACRUZ,Tenampa,19.248555,-96.88485361,1021
VERACRUZ,Teocelo,19.38625056,-96.97217694,5871
VERACRUZ,Tepetzintla,21.16611333,-97.8510575,2686
VERACRUZ,Tequila,18.72980528,-97.06942472,1776
VERACRUZ,José Azueta,18.075635,-95.707965,3047
VERACRUZ,Texistepec,17.89420722,-94.81520889,4053
VERACRUZ,Tezonapa,18.60680694,-96.68753361,2748
VERACRUZ,Tierra Blanca,18.44744889,-96.36031472,23187
VERACRUZ,Tihuatlán,20.71667222,-97.537945,7361
VERACRUZ,Tlacojalpan,18.23088556,-95.9476275,1823
VERACRUZ,Tlacotalpan,18.61327167,-95.65631111,3999
VERACRUZ,Tlacotepec de Mejía,19.19213417,-96.8365075,1164
VERACRUZ,Tlalixcoyan,18.80216139,-96.06088806,1758
VERACRUZ,Tlapacoyan,19.96265222,-97.21252972,17448
VERACRUZ,Tlilapan,18.80574556,-97.09905833,1741
VERACRUZ,Tomatlán,19.03153944,-97.01026056,2155
VERACRUZ,Totutla,19.21128583,-96.96129472,1930
VERACRUZ,Ursulo Galván,19.40644611,-96.35996028,2631
VERACRUZ,Vega de Alatorre,20.02746583,-96.649765,3639
VERACRUZ,Villa Aldama,19.64888639,-97.223025,1621
VERACRUZ,Yanga,18.83383611,-96.79849806,2822
VERACRUZ,Yecuatla,19.86618639,-96.77622667,1503
VERACRUZ,Zaragoza,17.9557475,-94.64241361,4513
VERACRUZ,Zongolica,18.66689083,-96.99836444,3898
VERACRUZ,Zozocolco de Hidalgo,20.14084528,-97.57551333,1325
VERACRUZ,Agua Dulce,18.13827222,-94.14723889,15150
VERACRUZ,El Higo,21.76873417,-98.45372417,3762
VERACRUZ,Nanchital de Lázaro Cárdenas del Río,18.07214139,-94.41117583,12082
VERACRUZ,Tres Valles,18.24092194,-96.13479694,7728
VERACRUZ,Carlos A. Carrillo,18.37173444,-95.74475972,7388
VERACRUZ,Tatahuicapan de Juárez,18.24644722,-94.76023917,4115
VERACRUZ,Uxpanapa,17.27602361,-94.45133278,1885
VERACRUZ,San Rafael,20.18802528,-96.87095417,3651
VERACRUZ,Santiago Sochiapan,17.66373194,-95.73460194,1022
YUCATÁN,Acanceh,20.81242167,-89.45354667,5976
YUCATÁN,Akil,20.26705278,-89.34682556,6089
YUCATÁN,Baca,21.10954833,-89.39938222,2465
YUCATÁN,Buctzotz,21.20189667,-88.79446222,3692
YUCATÁN,Cacalchén,20.98309861,-89.22818,3357
YUCATÁN,Cansahcab,21.15810278,-89.10234139,1794
YUCATÁN,Celestún,20.86009167,-90.39946361,2994
YUCATÁN,Cenotillo,20.96577167,-88.60442,1226
YUCATÁN,Conkal,21.07389389,-89.52128389,7152
YUCATÁN,Cuzamá,20.74148417,-89.31696111,2038
YUCATÁN,Chemax,20.65501639,-87.93732806,7784
YUCATÁN,Chicxulub Pueblo,21.13728944,-89.51507611,1942
YUCATÁN,Chichimilá,20.63127,-88.21739667,2567
YUCATÁN,Chikindzonot,20.33365528,-88.48648556,1223
YUCATÁN,Chocholá,20.75023139,-89.83069861,2383
YUCATÁN,Chumayel,20.42953472,-89.30251917,1418
YUCATÁN,Dzán,20.38776417,-89.46887056,2485
YUCATÁN,Dzemul,21.21150306,-89.30881389,1469
YUCATÁN,Dzidzantún,21.24667833,-89.042975,3446
YUCATÁN,Dzilam González,21.280125,-88.92974056,2648
YUCATÁN,Dzitás,20.83986556,-88.52782222,1418
YUCATÁN,Espita,21.0110525,-88.3068225,6593
YUCATÁN,Halachó,20.47774583,-90.08222889,5045
YUCATÁN,Hocabá,20.81624,-89.24509917,2103
YUCATÁN,Hoctún,20.86521222,-89.20206583,2362
YUCATÁN,Homún,20.73951528,-89.28575444,3272
YUCATÁN,Huhí,20.72499056,-89.16219889,2601
YUCATÁN,Hunucmá,21.01615417,-89.87705167,14822
YUCATÁN,Ixil,21.15300028,-89.48121111,2000
YUCATÁN,Izamal,20.9329975,-89.01971472,8692
YUCATÁN,Kantunil,20.79644,-89.03651917,1778
YUCATÁN,Kaua,20.62008556,-88.41461667,1032
YUCATÁN,Kinchil,20.91646194,-89.94758278,3422
YUCATÁN,Kopomá,20.64897,-89.89952583,1004
YUCATÁN,Mama,20.47739806,-89.36557944,1317
YUCATÁN,Maní,20.38770139,-89.39297083,2311
YUCATÁN,Maxcanú,20.58505944,-90.00064028,6771
YUCATÁN,Mayapán,20.46874417,-89.21517111,1632
YUCATÁN,Motul,21.09555056,-89.28392472,13021
YUCATÁN,Muna,20.48395333,-89.7133775,6113
YUCATÁN,Muxupip,21.04282306,-89.32989111,1123
YUCATÁN,Opichén,20.55065139,-89.85624444,2740
YUCATÁN,Oxkutzcab,20.3019325,-89.41875167,12864
YUCATÁN,Panabá,21.29686111,-88.27118333,2360
YUCATÁN,Peto,20.12591833,-88.92398528,9641
YUCATÁN,Progreso,21.28257722,-89.663595,21516
YUCATÁN,Río Lagartos,21.59775056,-88.1579775,1196
YUCATÁN,Sacalum,20.49582917,-89.59116528,1687
YUCATÁN,Samahil,20.8834175,-89.88881556,1542
YUCATÁN,Santa Elena,20.3288975,-89.64325944,1568
YUCATÁN,Seyé,20.83698667,-89.37225278,4503
YUCATÁN,Sinanché,21.225595,-89.18578333,1053
YUCATÁN,Sotuta,20.59501778,-89.00670556,2635
YUCATÁN,Sucilá,21.15616556,-88.31393833,1696
YUCATÁN,Tahdziú,20.20382056,-88.94490361,1888
YUCATÁN,Tahmek,20.875535,-89.25579472,1569
YUCATÁN,Teabo,20.40041111,-89.28491917,3336
YUCATÁN,Tecoh,20.74172611,-89.47430222,5181
YUCATÁN,Tekal de Venegas,21.0140725,-88.94700528,1030
YUCATÁN,Tekantó,21.01164722,-89.10608389,1271
YUCATÁN,Tekax,20.20346472,-89.28838806,12883
YUCATÁN,Tekit,20.53349333,-89.33309472,5574
YUCATÁN,Telchac Pueblo,21.20334889,-89.27126722,1537
YUCATÁN,Temax,21.15184111,-88.93863417,2789
YUCATÁN,Temozón,20.80368028,-88.20115778,3576
YUCATÁN,Tetiz,20.96191167,-89.93344889,2185
YUCATÁN,Ticul,20.39834,-89.53444667,17496
YUCATÁN,Timucuy,20.81050806,-89.513505,2005
YUCATÁN,Tixcacalcupul,20.53708861,-88.27026694,1645
YUCATÁN,Tixkokob,21.0024825,-89.39505139,6095
YUCATÁN,Tixpéhual,20.97816833,-89.44190278,1880
YUCATÁN,Tizimín,21.14352306,-88.15226611,25356
YUCATÁN,Tunkás,20.90234972,-88.75227944,1259
YUCATÁN,Tzucacab,20.07193167,-89.05033028,5177
YUCATÁN,Uayma,20.7177875,-88.31713861,1457
YUCATÁN,Ucú,21.03173472,-89.74644028,1525
YUCATÁN,Valladolid,20.68972556,-88.20098,27688
YUCATÁN,Xocchel,20.83348889,-89.18371944,1310
YUCATÁN,Yaxcabá,20.54912556,-88.82720611,1576
YUCATÁN,Yaxkukul,21.06347889,-89.41923833,1423
ZACATECAS,Apozol,21.47087694,-103.09119,1057
ZACATECAS,Benito Juárez,21.50447778,-103.5559503,1042
ZACATECAS,Calera,22.94903722,-102.7022625,17210
ZACATECAS,Cañitas de Felipe Pescador,23.60697611,-102.72659,2617
ZACATECAS,Concepción del Oro,24.61316889,-101.4204839,2886
ZACATECAS,Cuauhtémoc,22.44921833,-102.3501019,3526
ZACATECAS,Chalchihuites,23.47735,-103.8840458,1399
ZACATECAS,General Enrique Estrada,22.99512333,-102.7400131,1870
ZACATECAS,General Francisco R. Murguía,23.99466806,-103.0198253,2186
ZACATECAS,General Pánfilo Natera,22.66437139,-102.1099233,1953
ZACATECAS,Jalpa,21.63223917,-102.9758342,6705
ZACATECAS,Jerez,22.64940333,-102.9899236,22323
ZACATECAS,Juan Aldama,24.29048111,-103.3935903,6752
ZACATECAS,Juchipila,21.41150389,-103.1192433,2578
ZACATECAS,Loreto,22.27218667,-101.9865639,11989
ZACATECAS,Luis Moya,22.43247778,-102.2492494,2746
ZACATECAS,Miguel Auza,24.29444639,-103.4514494,6403
ZACATECAS,Monte Escobedo,22.30278472,-103.5616431,1771
ZACATECAS,Morelos,22.86219444,-102.609535,3536
ZACATECAS,Nochistlán de Mejía,21.36325333,-102.847165,7593
ZACATECAS,Ojocaliente,22.57196667,-102.2529339,9551
ZACATECAS,Pinos,22.29884194,-101.5751672,2874
ZACATECAS,Río Grande,23.82743417,-103.0343317,17150
ZACATECAS,Sain Alto,23.57983028,-103.2474792,2231
ZACATECAS,Sombrerete,23.63137778,-103.6413422,11072
ZACATECAS,Tabasco,21.86527694,-102.9130569,3654
ZACATECAS,Tepechitlán,21.67112611,-103.3276253,1999
ZACATECAS,Teúl de González Ortega,21.46409139,-103.4620394,1503
ZACATECAS,Tlaltenango de Sánchez Román,21.78304167,-103.3058133,8694
ZACATECAS,Valparaíso,22.77190028,-103.5672333,5933
ZACATECAS,Villa de Cos,23.2938925,-102.3468883,2758
ZACATECAS,Villa García,22.16489806,-101.9563189,3070
ZACATECAS,Villa González Ortega,22.51299167,-101.9137606,2577
ZACATECAS,Villa Hidalgo,22.35708833,-101.7125989,1848
ZACATECAS,Villanueva,22.35425861,-102.8837261,6310
ZACATECAS,Trancoso,22.73538917,-102.3660378,6992
